timestamp	userId	username	instanceId	activityId	activityTitle	activityType	plane	type	itemId	value	payload
Mon, 30 Nov 2020 11:17:34 GMT		LOUIS	BasbmZQMvwwLAgtSM	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.9090909090909091	
Mon, 30 Nov 2020 11:17:35 GMT		sonia	KCwKjQb76cPjzx8JX	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",1,"text"]	"merci"	
Mon, 30 Nov 2020 11:17:35 GMT		sonia	KCwKjQb76cPjzx8JX	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.9090909090909091	
Mon, 30 Nov 2020 11:17:35 GMT		sonia	KCwKjQb76cPjzx8JX	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.focus	["form",4,"text"]	""	
Mon, 30 Nov 2020 11:17:35 GMT		sonia	KCwKjQb76cPjzx8JX	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.9090909090909091	
Mon, 30 Nov 2020 11:17:35 GMT		Sahar	6s6ywfF3aJCdYpQdL	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.focus	["form",4,"text"]	"Catha"	
Mon, 30 Nov 2020 11:17:35 GMT		Sahar	6s6ywfF3aJCdYpQdL	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.7272727272727273	
Mon, 30 Nov 2020 11:17:37 GMT		paula	oXAFHcyBLZPrTwCX5	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",3,"text"]	"KZZ"	
Mon, 30 Nov 2020 11:17:37 GMT		paula	oXAFHcyBLZPrTwCX5	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.8181818181818182	
Mon, 30 Nov 2020 11:17:37 GMT		Emma	PireZZS4EC2YtDzr7	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",5,"text"]	""	
Mon, 30 Nov 2020 11:17:37 GMT		Emma	PireZZS4EC2YtDzr7	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.9090909090909091	
Mon, 30 Nov 2020 11:17:38 GMT		LOUIS	BasbmZQMvwwLAgtSM	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",4,"text"]	"CATHARS"	
Mon, 30 Nov 2020 11:17:38 GMT		LOUIS	BasbmZQMvwwLAgtSM	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.9090909090909091	
